-0.00564	0.004
-0.0056	0.004
-0.00556	0.008
-0.00552	0.004
-0.00548	0.004
-0.00544	0.004
-0.0054	0.008
-0.00536	0.004
-0.00532	0.004
-0.00528	0.004
-0.00524	0.004
-0.0052	0.008
-0.00516	0.008
-0.00512	0.004
-0.00508	0.008
-0.00504	0.008
-0.005	0.012
-0.00496	0.004
-0.00492	0.008
-0.00488	0.004
-0.00484	0.012
-0.0048	0.008
-0.00476	0.008
-0.00472	0.016
-0.00468	0.008
-0.00464	0.004
-0.0046	0.012
-0.00456	0.012
-0.00452	0.012
-0.00448	0.008
-0.00444	0.012
-0.0044	0.008
-0.00436	0.012
-0.00432	0.016
-0.00428	0.008
-0.00424	0.012
-0.0042	0.012
-0.00416	0.016
-0.00412	0.012
-0.00408	0.012
-0.00404	0.016
-0.004	0.02
-0.00396	0.012
-0.00392	0.012
-0.00388	0.016
-0.00384	0.016
-0.0038	0.02
-0.00376	0.016
-0.00372	0.008
-0.00368	0.016
-0.00364	0.016
-0.0036	0.016
-0.00356	0.016
-0.00352	0.02
-0.00348	0.024
-0.00344	0.012
-0.0034	0.016
-0.00336	0.02
-0.00332	0.016
-0.00328	0.02
-0.00324	0.016
-0.0032	0.028
-0.00316	0.024
-0.00312	0.02
-0.00308	0.016
-0.00304	0.02
-0.003	0.02
-0.00296	0.02
-0.00292	0.024
-0.00288	0.02
-0.00284	0.02
-0.0028	0.024
-0.00276	0.024
-0.00272	0.024
-0.00268	0.024
-0.00264	0.024
-0.0026	0.028
-0.00256	0.024
-0.00252	0.028
-0.00248	0.024
-0.00244	0.024
-0.0024	0.024
-0.00236	0.028
-0.00232	0.024
-0.00228	0.024
-0.00224	0.028
-0.0022	0.024
-0.00216	0.024
-0.00212	0.032
-0.00208	0.028
-0.00204	0.028
-0.002	0.028
-0.00196	0.032
-0.00192	0.028
-0.00188	0.024
-0.00184	0.036
-0.0018	0.032
-0.00176	0.036
-0.00172	0.032
-0.00168	0.032
-0.00164	0.028
-0.0016	0.028
-0.00156	0.028
-0.00152	0.032
-0.00148	0.032
-0.00144	0.032
-0.0014	0.036
-0.00136	0.036
-0.00132	0.036
-0.00128	0.036
-0.00124	0.036
-0.0012	0.036
-0.00116	0.036
-0.00112	0.04
-0.00108	0.04
-0.00104	0.036
-0.001	0.04
-0.00096	0.036
-0.00092	0.04
-0.00088	0.036
-0.00084	0.036
-0.0008	0.044
-0.00076	0.04
-0.00072	0.048
