0.02224	-0.004
0.02228	-0.004
0.02232	-0.004
0.02236	-0.004
0.0224	0
0.02244	-0.008
0.02248	0
0.02252	-0.008
0.02256	0
0.0226	-0.008
0.02264	-0.004
0.02268	-0.008
0.02272	-0.004
0.02276	-0.008
0.0228	-0.008
0.02284	-0.004
0.02288	-0.004
0.02292	-0.004
0.02296	-0.004
0.023	-0.008
0.02304	-0.008
0.02308	-0.008
0.02312	-0.008
0.02316	0
0.0232	-0.008
0.02324	-0.004
0.02328	-0.004
0.02332	-0.008
0.02336	-0.004
0.0234	-0.008
0.02344	-0.008
0.02348	-0.008
0.02352	-0.008
0.02356	-0.008
0.0236	-0.008
0.02364	-0.008
0.02368	-0.008
0.02372	-0.012
0.02376	-0.012
0.0238	-0.008
0.02384	-0.008
0.02388	-0.008
0.02392	-0.008
0.02396	-0.012
0.024	-0.012
0.02404	-0.008
0.02408	-0.008
0.02412	-0.008
0.02416	-0.012
0.0242	-0.008
0.02424	-0.008
0.02428	-0.012
0.02432	-0.012
0.02436	-0.012
0.0244	-0.012
0.02444	-0.016
0.02448	-0.012
0.02452	-0.012
0.02456	-0.016
0.0246	-0.012
0.02464	-0.012
0.02468	-0.016
0.02472	-0.012
0.02476	-0.016
0.0248	-0.016
0.02484	-0.016
0.02488	-0.02
0.02492	-0.016
0.02496	-0.016
0.025	-0.012
0.02504	-0.016
0.02508	-0.02
0.02512	-0.016
0.02516	-0.012
0.0252	-0.02
0.02524	-0.024
0.02528	-0.02
0.02532	-0.02
0.02536	-0.02
0.0254	-0.016
0.02544	-0.024
0.02548	-0.02
0.02552	-0.02
0.02556	-0.02
0.0256	-0.016
0.02564	-0.02
0.02568	-0.02
0.02572	-0.02
0.02576	-0.024
0.0258	-0.024
0.02584	-0.02
0.02588	-0.024
0.02592	-0.02
0.02596	-0.02
0.026	-0.024
0.02604	-0.024
0.02608	-0.028
0.02612	-0.024
0.02616	-0.032
0.0262	-0.028
0.02624	-0.028
0.02628	-0.024
0.02632	-0.028
0.02636	-0.024
0.0264	-0.028
0.02644	-0.028
0.02648	-0.028
0.02652	-0.024
0.02656	-0.028
0.0266	-0.024
0.02664	-0.028
0.02668	-0.028
0.02672	-0.032
0.02676	-0.032
0.0268	-0.024
0.02684	-0.024
0.02688	-0.032
0.02692	-0.032
0.02696	-0.024
0.027	-0.032
0.02704	-0.032
