0.000212766	0.004812834
0.000531915	0.001604278
0.000638298	0.001604278
0.000638298	0.001604278
0.000638298	0.000534759
0.000851064	0.003743316
0.000957447	0.000534759
0.001170213	0.000534759
0.001170213	0.000534759
0.001382979	0.001604278
0.001595745	0.000534759
0.001808511	0.000534759
0.001808511	-0.000534759
0.00212766	-0.001604278
0.002340426	-0.001604278
0.002765957	-0.002673797
0.002978723	-0.002673797
0.003085106	-0.003743316
0.003297872	-0.002673797
0.003297872	-0.003743316
0.003404255	-0.002673797
0.003404255	-0.004812834
0.003510638	-0.004812834
0.003617021	-0.004812834
0.003617021	-0.004812834
0.003723404	-0.009090909
0.003829787	-0.004812834
0.004042553	-0.005882353
0.004042553	-0.005882353
0.004148936	-0.006951872
0.004468085	-0.00802139
0.004468085	-0.00802139
0.004574468	-0.010160428
0.004680851	-0.012299465
0.004787234	-0.012299465
0.004893617	-0.012299465
0.005106383	-0.013368984
0.005106383	-0.014438503
0.005319149	-0.01657754
0.005425532	-0.01657754
0.005638298	-0.017647059
0.005744681	-0.018716578
0.005957447	-0.020855615
0.006170213	-0.020855615
0.006276596	-0.021925134
0.006276596	-0.021925134
0.006595745	-0.024064171
0.007021277	-0.026203209
0.00712766	-0.026203209
0.007234043	-0.028342246
0.007553191	-0.031550802
0.007659574	-0.032620321
0.007978723	-0.03368984
0.008297872	-0.037967914
0.008404255	-0.037967914
0.008510638	-0.035828877
0.008510638	-0.036898396
0.00893617	-0.040106952
0.009042553	-0.040106952
0.009148936	-0.041176471
0.009574468	-0.040106952
0.009574468	-0.044385027
0.009680851	-0.044385027
0.009680851	-0.044385027
0.009787234	-0.045454545
0.009893617	-0.048663102
0.010212766	-0.052941176
0.010319149	-0.052941176
0.010319149	-0.055080214
0.010425532	-0.056149733
0.010638298	-0.056149733
0.010851064	-0.05828877
0.010957447	-0.060427807
0.011170213	-0.062566845
0.011276596	-0.062566845
0.011382979	-0.063636364
0.011595745	-0.064705882
0.011702128	-0.064705882
0.011808511	-0.065775401
0.01212766	-0.067914439
0.01212766	-0.068983957
0.012446809	-0.071122995
0.012659574	-0.073262032
0.012659574	-0.074331551
0.01287234	-0.07540107
0.013085106	-0.07540107
0.013085106	-0.07540107
0.013191489	-0.076470588
0.013510638	-0.078609626
0.013723404	-0.079679144
0.014148936	-0.081818182
0.014468085	-0.083957219
0.014574468	-0.083957219
0.014680851	-0.083957219
0.014893617	-0.086096257
0.015106383	-0.087165775
0.015212766	-0.087165775
0.015531915	-0.088235294
0.015638298	-0.090374332
0.015957447	-0.09144385
0.01606383	-0.092513369
0.01606383	-0.092513369
0.016276596	-0.093582888
0.016382979	-0.093582888
0.016382979	-0.093582888
0.016489362	-0.095721925
0.016489362	-0.094652406
0.016808511	-0.095721925
0.016914894	-0.095721925
0.016914894	-0.095721925
0.01712766	-0.097860963
0.017446809	-0.097860963
0.017446809	-0.1
0.017553191	-0.097860963
0.017765957	-0.097860963
0.017765957	-0.1
0.018191489	-0.101069519
